protein_len,protein_mean,protein_std,protein_min,protein_max,protein_median,compound_len,compound_mean,compound_std,compound_min,compound_max,compound_median,log10_kcat
143.0,2726.4335664335663,1860.2545075873807,0.0,5963.0,2494.0,14.0,701.7142857142857,991.5970832501496,41.0,3032.0,251.5,0.0413926851582249
296.0,2645.9527027027025,1846.2437591047494,6.0,7812.0,2362.5,24.0,341.375,581.016696009389,11.0,1984.0,39.0,1.2787536009528289
495.0,3034.2181818181816,2116.7883460307607,19.0,8443.0,2784.0,3.0,116.66666666666667,0.4714045207910317,116.0,117.0,117.0,-1.4122890349810886
254.0,2818.0866141732286,1859.3289134109693,21.0,7056.0,2480.0,72.0,120.125,97.96356146547552,18.0,363.0,88.5,0.8260748027008264
329.0,2822.51367781155,2081.662779516526,29.0,8065.0,2490.0,78.0,158.80769230769232,136.9414115497524,17.0,424.0,92.0,2.6127838567197355
325.0,3266.316923076923,2128.402871318465,7.0,8337.0,3127.0,39.0,103.0,123.05075042228381,16.0,382.0,54.0,-1.4559319556497243
456.0,3032.3070175438597,2013.3204707698499,6.0,8021.0,2796.5,24.0,95.45833333333333,122.22485398050412,11.0,631.0,41.0,-2.571865205971211
254.0,3021.6338582677167,2108.592775270864,8.0,8019.0,2924.5,57.0,617.7543859649123,938.3040744689185,11.0,3235.0,188.0,-1.3979400086720375
485.0,2943.7092783505154,2000.8941403387005,17.0,8483.0,2604.0,17.0,171.76470588235293,201.71427941281485,18.0,836.0,88.0,-1.0087739243075051
221.0,3051.239819004525,1934.8234667442455,3.0,7715.0,2743.0,37.0,349.8378378378378,386.5320177300455,11.0,1704.0,195.0,-0.744727494896694
318.0,3112.003144654088,2141.7811307273664,3.0,7963.0,2760.0,29.0,99.89655172413794,156.8865930905432,11.0,835.0,40.0,0.3579348470004536
38.0,3429.3947368421054,2551.7061633704666,24.0,7193.0,3132.5,14.0,309.57142857142856,306.47039341642176,11.0,815.0,132.5,0.4828735836087537
348.0,3143.2413793103447,2277.7207601627247,10.0,8198.0,2720.5,60.0,102.41666666666667,92.67780958184589,18.0,410.0,87.5,2.45178643552429
230.0,2694.113043478261,1757.601734405832,32.0,8055.0,2599.0,29.0,105.48275862068965,97.3152079725201,18.0,410.0,92.0,-1.9706162223147905
285.0,2861.8,2080.4617905057485,7.0,8114.0,2407.0,38.0,121.23684210526316,113.5694626789508,17.0,649.0,100.0,0.7160033436347992
140.0,2527.4857142857145,1861.350337353865,33.0,7941.0,2393.0,92.0,147.0326086956522,193.47061629988048,11.0,1706.0,93.5,-1.1804560644581312
510.0,3254.1823529411763,2104.607399484068,14.0,8211.0,3026.0,56.0,105.39285714285714,94.83795928006973,18.0,410.0,87.5,-0.8538719643217619
186.0,3360.951612903226,1983.4044514643997,35.0,8035.0,3027.0,53.0,354.52830188679246,436.06290024787495,11.0,1436.0,194.0,2.113943352306837
289.0,2811.636678200692,2074.782262183509,23.0,8168.0,2247.0,138.0,253.84782608695653,296.70550719951336,11.0,2215.0,196.0,-1.5228787452803376
600.0,2942.45,2000.7851277685968,4.0,8329.0,2730.0,24.0,78.25,51.09733358992424,18.0,150.0,87.5,1.5477747053878226
405.0,2553.740740740741,1953.1344190071923,28.0,8065.0,2295.0,84.0,153.91666666666666,185.58031301666963,16.0,1368.0,96.0,3.583538819254352
339.0,2702.575221238938,1951.3240167596625,51.0,8026.0,2498.0,78.0,158.80769230769232,136.9414115497524,17.0,424.0,92.0,-2.630784142589857
587.0,2973.495741056218,2195.1003270678257,7.0,8525.0,2674.0,2.0,1640.5,0.5,1640.0,1641.0,1640.5,-0.1079053973095196
288.0,3282.9479166666665,2038.72447376447,96.0,8117.0,3148.5,72.0,203.0,201.92153316463194,16.0,1105.0,141.5,1.8948696567452523
751.0,3227.0679094540615,2182.482618535265,20.0,8189.0,3016.0,12.0,510.8333333333333,651.1670079343871,132.0,1946.0,199.0,3.8785217955012063
306.0,2883.725490196078,2111.1301165699883,6.0,8390.0,2568.0,28.0,503.07142857142856,813.0018858074875,17.0,2384.0,17.0,0.5185139398778875
347.0,2420.1671469740636,1849.0081446645802,9.0,8068.0,2048.0,86.0,320.8720930232558,714.8325840185863,16.0,3472.0,99.5,0.4471580313422192
474.0,2750.116033755274,2034.6870505581844,50.0,8068.0,2451.0,60.0,102.41666666666667,92.67780958184589,18.0,410.0,87.5,0.7810369386211319
510.0,3079.4039215686275,2067.0267596435856,26.0,8126.0,2914.5,45.0,86.93333333333334,66.35105290967297,18.0,285.0,92.0,-0.2146701649892329
261.0,3101.44061302682,2236.006732669236,3.0,8188.0,2554.0,50.0,236.4,246.77009543297584,11.0,897.0,132.0,-0.3565473235138126
447.0,2821.259507829978,1879.3868960156112,41.0,6404.0,2519.0,1.0,141.0,0.0,141.0,141.0,141.0,5.556302500767288
347.0,2845.0518731988473,1856.2986063780688,20.0,8352.0,2415.0,30.0,216.7,452.3207674501212,11.0,2242.0,30.0,0.7481880270062004
657.0,3085.5144596651444,2173.734703291366,14.0,8432.0,2801.0,32.0,318.09375,436.82972650786655,36.0,1750.0,248.0,-1.4814860601221125
541.0,2897.8391866913125,2007.5203440127864,7.0,7357.0,2610.0,16.0,374.3125,367.7903136894037,17.0,832.0,173.0,0.3010299956639812
1161.0,3070.176571920758,2101.542412686297,3.0,8233.0,2745.0,175.0,226.12,224.07606463622383,8.0,1117.0,199.0,-0.7033348097384688
332.0,3007.2198795180725,2042.862777613568,4.0,8122.0,2696.0,78.0,158.80769230769232,136.9414115497524,17.0,424.0,92.0,-0.2006594505464183
218.0,2999.302752293578,2006.1919356464814,2.0,8096.0,2768.5,35.0,104.71428571428571,85.9633049383187,18.0,410.0,88.0,0.0791812460476248
571.0,3759.059544658494,2296.5877261374053,5.0,8498.0,3464.0,158.0,192.126582278481,187.10193979662785,11.0,1117.0,160.0,-0.8538719643217619
367.0,2680.133514986376,1910.1495543669892,3.0,8012.0,2323.0,73.0,155.1095890410959,138.99675384440877,17.0,424.0,92.0,-1.0
315.0,2947.3015873015875,1965.8133712619826,60.0,7518.0,2742.0,1.0,141.0,0.0,141.0,141.0,141.0,3.597695185925512
261.0,3064.103448275862,2027.6842804101905,11.0,7819.0,3062.0,24.0,78.25,51.09733358992424,18.0,150.0,87.5,2.0791812460476247
15.0,2833.6666666666665,2366.0773914270476,76.0,8239.0,2040.0,72.0,139.56944444444446,164.68065277892046,18.0,800.0,88.0,1.8750612633917
805.0,3210.3813664596273,2162.3307065232384,2.0,8270.0,2994.0,94.0,219.43617021276594,299.10997616370446,8.0,1269.0,107.5,1.9242792860618816
245.0,3251.395918367347,2135.0592770970165,6.0,8329.0,3140.0,34.0,266.55882352941177,309.8403945085343,19.0,1044.0,93.5,0.414973347970818
1258.0,2724.5953895071543,2033.2835550276,7.0,8261.0,2381.5,44.0,118.13636363636364,74.38920709505786,19.0,233.0,92.5,0.1205739312058498
357.0,3267.1652661064427,2185.004810133415,23.0,7625.0,2963.0,50.0,236.4,246.77009543297584,11.0,897.0,132.0,-2.508638306165728
285.0,2890.915789473684,2080.3116601689526,4.0,8118.0,2477.0,32.0,485.78125,569.3498888192019,11.0,2161.0,196.5,-1.853871964321762
338.0,3026.3402366863907,2029.6101513560475,10.0,8125.0,2593.0,32.0,265.71875,575.8142731371266,18.0,2049.0,80.5,-1.537602002101044
560.0,2630.4553571428573,1970.2189304037508,24.0,7585.0,2273.0,19.0,104.21052631578948,185.55736209064509,8.0,751.0,17.0,0.8488047010518037
437.0,2854.990846681922,1940.1216680591808,10.0,8274.0,2494.0,31.0,517.5483870967741,740.7156016295313,18.0,3601.0,235.0,-1.4436974992327127
244.0,2791.4262295081967,1953.6146822045353,8.0,8355.0,2513.5,1.0,141.0,0.0,141.0,141.0,141.0,1.2041199826559248
603.0,2623.983416252073,1882.0600071123517,4.0,7773.0,2314.0,18.0,125.22222222222223,177.84811108719697,11.0,781.0,86.0,2.061075323629792
566.0,2989.3286219081274,2138.9183657633753,3.0,7445.0,2690.5,49.0,273.1224489795918,498.6168064757996,11.0,2155.0,99.0,0.0413926851582249
627.0,3139.212121212121,2018.907143848637,0.0,8324.0,2856.0,66.0,90.0909090909091,70.82751718140798,18.0,285.0,92.0,2.740362689494244
264.0,3111.556818181818,2108.051361382412,6.0,8065.0,2840.5,61.0,394.42622950819674,301.26506269485935,11.0,834.0,234.0,1.2624510897304295
904.0,3115.962389380531,2057.963344939947,8.0,8403.0,2810.5,47.0,106.53191489361703,64.02089122586828,18.0,235.0,89.0,-0.958607314841775
368.0,2731.9945652173915,1978.1494934530917,7.0,8199.0,2165.0,19.0,183.21052631578948,342.62755272919406,11.0,1504.0,39.0,0.3010299956639812
12.0,5893.583333333333,2550.9816560928507,2417.0,8529.0,6710.0,3.0,116.66666666666667,0.4714045207910317,116.0,117.0,117.0,2.3106933123433606
254.0,3021.6338582677167,2108.592775270864,8.0,8019.0,2924.5,56.0,620.0178571428571,860.9030244680672,11.0,3173.0,321.5,-1.3010299956639813
267.0,3606.104868913858,2097.4856778480735,14.0,8153.0,3513.0,8.0,2421.5,1863.2925159512663,16.0,3866.0,3863.5,-0.8239087409443188
381.0,2995.57217847769,2101.8635159165124,7.0,7976.0,2565.0,73.0,155.1095890410959,138.99675384440877,17.0,424.0,92.0,3.544068044350276
191.0,2877.0785340314137,1922.8583133733086,100.0,7789.0,2660.0,78.0,175.16666666666666,173.99369401089098,17.0,754.0,92.5,2.230448921378274
561.0,3128.9607843137255,2032.6983818251558,5.0,8047.0,2966.0,66.0,117.07575757575758,248.35204183785595,18.0,2039.0,92.0,2.285557309007774
424.0,2978.75,2054.31872372134,32.0,8388.0,2633.0,47.0,106.53191489361703,64.02089122586828,18.0,235.0,89.0,-0.958607314841775
397.0,3232.632241813602,2212.9764883074954,5.0,8268.0,2872.0,45.0,86.93333333333334,66.35105290967297,18.0,285.0,92.0,0.7347998295888469
750.0,2869.2533333333336,2055.859166339519,5.0,8222.0,2483.5,95.0,167.6,331.42967500464454,11.0,3082.0,94.0,0.5965970956264602
329.0,3216.4772036474164,2126.881354968477,9.0,8262.0,2840.0,79.0,289.2911392405063,309.1192122625855,17.0,1757.0,195.0,-0.7958800173440752
257.0,3002.52140077821,2080.1062642455745,15.0,8190.0,2649.0,44.0,100.6590909090909,76.7051447788034,18.0,329.0,88.0,0.0899051114393978
360.0,3032.061111111111,2041.174562908678,3.0,8306.0,2668.5,1.0,141.0,0.0,141.0,141.0,141.0,1.869818207979328
333.0,2714.231231231231,1835.4162902579158,4.0,8075.0,2413.0,14.0,170.28571428571428,253.1748206198997,17.0,946.0,17.0,0.0086001717619174
492.0,2778.0223577235774,2082.8013757049284,4.0,8427.0,2396.0,60.0,89.38333333333334,70.52283121246779,18.0,410.0,88.5,-1.5228787452803376
381.0,3052.551181102362,2041.74173385077,58.0,7740.0,2818.0,18.0,939.1666666666666,1175.282247424469,11.0,3612.0,453.0,2.2495896577729426
375.0,3039.2613333333334,1983.3100160350346,2.0,8148.0,2782.0,6.0,886.3333333333334,901.6700554464969,39.0,2154.0,324.0,-2.1487416512809245
360.0,3326.65,2087.7897722365524,0.0,8203.0,3082.0,78.0,158.80769230769232,136.9414115497524,17.0,424.0,92.0,-0.8124792791635369
488.0,3169.6024590163934,1920.9527684673765,4.0,8369.0,2943.0,13.0,202.76923076923077,370.3298226105925,11.0,1431.0,123.0,0.5224442335063199
453.0,2987.251655629139,1901.0571204148603,12.0,8198.0,2738.0,45.0,162.86666666666667,283.73223683998657,13.0,1209.0,83.0,-0.2365720064370627
638.0,3286.8934169278996,2198.3126154874353,15.0,8337.0,2940.5,277.0,220.37184115523465,208.26145311432177,16.0,1175.0,195.0,1.6232492903979006
314.0,2994.808917197452,2048.05821701988,2.0,8207.0,2550.5,37.0,143.24324324324326,197.09709576005665,8.0,725.0,17.0,-0.1487416512809246
232.0,2864.2155172413795,1850.4275126073942,21.0,8196.0,2740.5,47.0,106.53191489361703,64.02089122586828,18.0,235.0,89.0,1.9138138523837167
408.0,3035.7622549019607,2132.274343817136,19.0,8353.0,2731.5,28.0,118.32142857142857,159.43360767135027,11.0,835.0,41.0,-0.8538719643217619
640.0,3341.1546875,2160.3879403093965,1.0,8262.0,3145.0,1.0,141.0,0.0,141.0,141.0,141.0,0.0791812460476248
298.0,3201.1845637583892,2079.1138365012266,38.0,8010.0,2868.5,29.0,115.10344827586206,195.83338182338898,11.0,499.0,16.0,2.0791812460476247
617.0,2910.776337115073,2097.491609537898,20.0,8267.0,2588.0,19.0,116.52631578947368,129.69696194999392,11.0,431.0,39.0,1.5514499979728753
1044.0,2947.5268199233715,2061.0768909553367,2.0,8306.0,2581.0,47.0,106.53191489361703,64.02089122586828,18.0,235.0,89.0,0.724275869600789
500.0,3248.578,2136.0278640308043,2.0,8236.0,3021.0,21.0,324.6190476190476,243.14026447426755,36.0,636.0,324.0,1.9836713828601968
297.0,2802.205387205387,2090.0553796018485,65.0,8026.0,2367.0,33.0,297.45454545454544,544.6096233755682,16.0,2376.0,133.0,0.255272505103306
391.0,2926.8670076726344,2094.611035243216,3.0,8398.0,2578.0,21.0,74.80952380952381,99.52488037701406,8.0,296.0,17.0,2.683947130751512
200.0,2458.09,1672.681374888834,40.0,5304.0,2183.0,47.0,106.53191489361703,64.02089122586828,18.0,235.0,89.0,-0.5376020021010439
274.0,3016.463503649635,1964.7156126139575,23.0,7900.0,2695.5,26.0,841.3461538461538,1194.07073435331,39.0,3868.0,252.0,0.7781512503836436
488.0,3046.938524590164,2003.7503863941915,58.0,8114.0,2832.5,30.0,168.26666666666668,276.2498788335581,18.0,1221.0,88.0,0.414973347970818
713.0,2977.820476858345,2096.778417512761,8.0,8365.0,2634.0,272.0,203.9816176470588,182.93512700271884,16.0,1117.0,195.0,-0.9136401693252518
504.0,3053.84126984127,2100.597639496604,12.0,8228.0,2616.5,45.0,81.73333333333333,65.3793715343167,13.0,284.0,83.0,-0.0043648054024499
519.0,2768.986512524085,1989.9641455051703,26.0,8252.0,2306.0,27.0,369.1111111111111,311.7159596590666,11.0,834.0,217.0,2.994888795364911
323.0,3124.2414860681115,2009.7147812702171,5.0,8016.0,2903.0,16.0,295.25,324.27756243687287,19.0,880.0,73.5,-1.494850021680094
350.0,2864.56,2012.9814676884494,5.0,7958.0,2374.5,56.0,107.80357142857143,100.23373035825122,13.0,410.0,87.5,1.230448921378274
345.0,3264.7507246376813,2098.671196265796,32.0,8135.0,2926.0,80.0,320.325,388.5146964723471,17.0,2631.0,188.0,1.3222192947339193
379.0,2932.3430079155673,2042.3813364566665,23.0,8129.0,2683.0,13.0,168.23076923076923,270.5931245491179,11.0,751.0,30.0,1.255272505103306
207.0,2887.487922705314,1998.8489993788694,17.0,8076.0,2489.0,48.0,147.97916666666666,161.09617851655852,18.0,570.0,89.0,0.2278867046136734
714.0,3042.6960784313724,2086.6774143890366,22.0,8290.0,2776.5,80.0,410.9375,557.9613414868005,16.0,2821.0,195.5,-1.154901959985743
524.0,2690.381679389313,1977.0939907384204,2.0,7933.0,2431.5,18.0,474.22222222222223,511.7551015384383,35.0,1611.0,324.0,-1.958607314841775
907.0,3072.2998897464167,2032.434403261561,4.0,8110.0,2809.0,14.0,259.2857142857143,302.61229995099774,35.0,1043.0,114.5,0.130333768495006
252.0,2911.253968253968,1824.9531585052318,81.0,7761.0,2691.5,78.0,158.80769230769232,136.9414115497524,17.0,424.0,92.0,0.8388490907372552
234.0,3103.6837606837607,2072.7148168425165,31.0,8248.0,2732.0,51.0,322.2549019607843,391.2384480854157,11.0,1739.0,249.0,-1.2218487496163564
890.0,3051.323595505618,2145.4994496723543,8.0,8020.0,2693.0,48.0,147.97916666666666,161.09617851655852,18.0,570.0,89.0,3.0523090996473234
312.0,2797.378205128205,2039.8260793224401,0.0,8152.0,2374.5,26.0,96.42307692307692,107.41836724369709,16.0,382.0,86.5,-1.4559319556497243
590.0,2561.635593220339,1906.1529011236053,2.0,7816.0,2185.0,12.0,391.6666666666667,590.9463220594198,18.0,1413.0,39.0,0.1271047983648075
101.0,2890.5940594059407,2191.8533419998694,30.0,8284.0,2396.0,26.0,246.65384615384616,265.6378307029925,11.0,612.0,54.0,-1.0705810742857071
244.0,2947.8565573770493,1999.7919666185487,0.0,7881.0,2675.0,20.0,212.5,383.3222534630621,18.0,1413.0,39.0,-0.2839966563652007
1154.0,2814.1013864818024,2021.926151768238,3.0,8436.0,2481.5,45.0,86.93333333333334,66.35105290967297,18.0,285.0,92.0,0.0334237554869496
614.0,2914.8778501628663,2117.607340052196,3.0,8102.0,2653.5,26.0,687.7692307692307,429.89214279615504,16.0,1216.0,975.0,6.0
375.0,3027.8586666666665,2032.1904080798029,3.0,8148.0,2631.0,6.0,886.3333333333334,901.6700554464969,39.0,2154.0,324.0,3.12057393120585
319.0,2917.5360501567397,2100.5612351509494,49.0,8156.0,2546.0,71.0,253.43661971830986,648.3924157916865,11.0,3832.0,46.0,0.8573324964312685
257.0,2898.0856031128405,2042.167979116536,23.0,8375.0,2409.0,20.0,212.5,383.3222534630621,18.0,1413.0,39.0,2.2860071220794747
402.0,2910.7985074626868,2032.52026155451,8.0,8290.0,2629.0,47.0,106.53191489361703,64.02089122586828,18.0,235.0,89.0,2.0
468.0,2656.9294871794873,1891.3027825055967,34.0,7711.0,2371.0,38.0,315.9736842105263,712.9934851271748,11.0,3776.0,132.0,2.1172712956557644
289.0,2780.8546712802768,1996.6973526250565,23.0,6384.0,2346.0,1.0,141.0,0.0,141.0,141.0,141.0,-0.6020599913279624
322.0,3222.0434782608695,2036.5301322288606,25.0,8278.0,3216.5,4.0,351.5,0.5,351.0,352.0,351.5,0.1789769472931694
396.0,2932.810606060606,2135.174868524927,23.0,8188.0,2601.0,59.0,116.69491525423729,129.60438555005143,11.0,762.0,88.0,-0.7958800173440752
1336.0,3016.7784431137725,2112.734829172269,7.0,8273.0,2638.0,16.0,173.5625,238.37915406710798,8.0,723.0,17.0,0.4456042032735975
558.0,2759.4247311827958,1952.2356242284507,5.0,7704.0,2477.5,15.0,1086.8666666666666,1047.5589954216846,39.0,2666.0,536.0,-0.1249387366082998
326.0,3122.588957055215,2089.459141952846,57.0,8491.0,2772.5,16.0,536.0,926.5339982968785,35.0,3869.0,115.0,-0.3279021420642826
574.0,3131.336236933798,2090.8147321289807,14.0,8409.0,2888.5,35.0,115.0,85.3363094719107,18.0,270.0,92.0,2.305351369446624
322.0,3222.0434782608695,2036.5301322288606,25.0,8278.0,3216.5,20.0,336.05,384.43367113196524,11.0,997.0,127.5,0.1789769472931694
245.0,3251.395918367347,2135.0592770970165,6.0,8329.0,3140.0,30.0,133.6,154.96829783324503,17.0,797.0,81.0,-0.0457574905606751
337.0,3494.148367952522,2176.2962361231534,51.0,8530.0,3313.0,32.0,130.4375,127.88078860309706,18.0,646.0,92.5,-0.4202164033831898
1306.0,3140.221286370597,2165.7954370688753,7.0,7991.0,2907.5,100.0,232.94,229.87852531282687,11.0,1617.0,196.5,1.4563660331290431
287.0,2767.9965156794424,2034.1037004291,60.0,7547.0,2362.0,16.0,414.6875,956.1835413997409,11.0,3870.0,31.0,2.397940008672037
455.0,3296.654945054945,2234.33395185447,7.0,8305.0,3038.0,32.0,94.8125,82.90900037842695,17.0,332.0,78.5,-0.4685210829577448
652.0,3122.771472392638,2172.711691998765,8.0,8247.0,2780.0,37.0,245.54054054054055,264.9306482014955,11.0,817.0,195.0,1.4563660331290431
251.0,2913.9123505976095,2025.2328183231675,39.0,7790.0,2562.0,138.0,266.17391304347825,210.23816422401117,16.0,834.0,217.0,5.301029995663981
381.0,3026.6220472440946,1880.5068755844043,28.0,6362.0,2856.0,22.0,116.27272727272727,131.2250605979118,11.0,463.0,81.0,-0.1549019599857432
479.0,3232.837160751566,1918.9898043239432,71.0,8004.0,3004.0,69.0,254.59420289855072,439.36922239681513,17.0,1543.0,132.0,-0.2441251443275086
260.0,3235.992307692308,2313.19467236299,4.0,7783.0,2851.0,93.0,308.98924731182797,307.75826621232136,16.0,1117.0,191.0,2.146128035678238
458.0,3434.8995633187774,2205.971076795704,0.0,8183.0,3291.5,57.0,113.17543859649123,109.64346090645112,18.0,646.0,92.0,0.9800033715837464
239.0,2800.4476987447697,2009.5097104899198,82.0,8018.0,2431.0,36.0,465.8333333333333,809.6318950952683,34.0,3035.0,41.0,-1.1249387366083
595.0,3108.0638655462185,2094.620981969307,9.0,8218.0,3005.0,26.0,174.03846153846155,139.24811302939986,11.0,455.0,132.5,-0.4723700991286612
202.0,3282.633663366337,2122.3699704669884,0.0,8304.0,3198.5,23.0,220.2173913043478,319.9554257707645,11.0,1210.0,131.0,1.7781512503836436
459.0,2609.056644880174,2046.6832270982911,25.0,8450.0,2128.0,32.0,308.375,343.4691352581772,36.0,1626.0,42.0,0.5211380837040362
411.0,3065.0608272506083,1977.7540122673763,22.0,8270.0,2703.0,21.0,274.4761904761905,413.7769837608774,11.0,1100.0,39.0,1.7853298350107671
660.0,3256.619696969697,2104.483533973014,0.0,8175.0,3094.5,101.0,232.15841584158414,252.70891691153153,8.0,1271.0,196.0,0.4297522800024079
558.0,2751.6164874551973,2039.9305543420344,2.0,8268.0,2365.5,26.0,513.2307692307693,664.485475195329,36.0,2406.0,285.5,-0.9208187539523752
728.0,3259.701923076923,2073.8003510560648,7.0,8277.0,3110.0,51.0,102.15686274509804,85.46031587911217,16.0,365.0,92.0,1.6532125137753435
216.0,2820.2314814814813,2047.228612713446,16.0,7968.0,2551.0,17.0,471.3529411764706,415.07999812601264,40.0,1339.0,199.0,-0.2757241303992109
519.0,2768.709055876686,2010.6928584054917,26.0,8252.0,2318.0,29.0,201.20689655172413,240.0313742869726,11.0,817.0,132.0,5.139879086401237
617.0,3304.398703403566,2147.4056262601202,3.0,8081.0,3201.0,32.0,318.09375,436.82972650786655,36.0,1750.0,248.0,1.8512583487190752
369.0,2949.932249322493,2062.9882654745584,37.0,8042.0,2594.0,36.0,252.11111111111111,307.08836746464164,11.0,1414.0,132.5,-1.0
486.0,3040.917695473251,2186.7800467010466,41.0,8156.0,2619.5,3.0,3872.3333333333335,0.4714045207910317,3872.0,3873.0,3872.0,-0.0043648054024499
485.0,2943.7092783505154,2000.8941403387005,17.0,8483.0,2604.0,15.0,1016.2666666666667,967.2875109753506,17.0,3874.0,1402.0,0.1760912590556812
240.0,3071.329166666667,2115.714714735733,4.0,8319.0,2950.0,27.0,386.48148148148147,318.41091205598417,11.0,1329.0,324.0,0.9344984512435676
503.0,3065.031809145129,2030.4062651040713,6.0,8164.0,2909.0,1.0,141.0,0.0,141.0,141.0,141.0,-1.3467874862246565
323.0,3463.7151702786377,2077.9955450951998,38.0,8038.0,3333.0,35.0,104.71428571428571,85.9633049383187,18.0,410.0,88.0,1.0334237554869496
356.0,2879.8398876404494,1951.6752238577537,28.0,8065.0,2621.0,13.0,202.76923076923077,370.3298226105925,11.0,1431.0,123.0,1.7201593034059568
347.0,3088.9048991354466,2049.018419573434,3.0,8065.0,2944.0,17.0,116.58823529411765,82.47142736839184,11.0,199.0,133.0,2.1522883443830567
545.0,2946.8422018348624,2034.8373198413199,6.0,8112.0,2583.0,44.0,100.6590909090909,76.7051447788034,18.0,329.0,88.0,1.136720567156407
516.0,3030.236434108527,2059.2040077780784,15.0,8103.0,2736.5,50.0,608.44,362.4692075197561,16.0,873.0,862.0,-0.0087739243075051
429.0,2777.3543123543122,1953.1333943898808,7.0,7821.0,2528.0,21.0,274.4761904761905,413.7769837608774,11.0,1100.0,39.0,1.3283796034387378
140.0,2879.0071428571428,2065.5690412655526,28.0,8057.0,2702.0,102.0,189.11764705882354,228.38517920552155,11.0,1072.0,96.0,-2.154901959985743
212.0,3412.0424528301887,2218.6137676676735,21.0,8431.0,3064.5,28.0,358.35714285714283,563.7066241967228,11.0,2466.0,41.0,-0.4436974992327127
521.0,3035.800383877159,1977.853307703703,16.0,8168.0,2857.0,45.0,81.73333333333333,65.3793715343167,13.0,284.0,83.0,-0.7695510786217261
234.0,2882.7051282051284,1971.9102420734607,23.0,8245.0,2666.0,17.0,171.76470588235293,201.71427941281485,18.0,836.0,88.0,4.166430113843282
298.0,2779.6174496644294,2142.234866391348,2.0,7866.0,2140.0,27.0,116.48148148148148,62.65033497020816,11.0,190.0,131.0,1.549003262025788
246.0,3737.142276422764,2388.534193512531,2.0,7896.0,3468.0,311.0,208.64630225080387,208.633566163397,8.0,1117.0,188.0,0.4913616938342727
285.0,3100.221052631579,2054.934570242527,1.0,8250.0,2927.0,39.0,759.0512820512821,1381.5531941041513,11.0,3879.0,39.0,0.6232492903979003
1335.0,3047.585018726592,2074.502257904945,5.0,8268.0,2698.0,15.0,214.26666666666668,309.1977720201461,35.0,1043.0,41.0,-0.0409586076789063
317.0,3086.89905362776,1958.5432144665224,31.0,8068.0,2696.0,143.0,205.37062937062936,200.08297853192133,11.0,1269.0,186.0,-0.2218487496163562
135.0,2767.740740740741,2302.442165479348,18.0,8077.0,2292.0,47.0,338.29787234042556,726.847284580369,17.0,3880.0,93.0,1.7134905430939424
759.0,2751.6376811594205,1988.9426317289096,10.0,7915.0,2396.0,15.0,204.8,326.6090833601131,11.0,978.0,39.0,1.823474229170301
244.0,2817.5409836065573,1927.3038210962347,8.0,8355.0,2513.5,77.0,126.14285714285714,99.86467652684185,18.0,363.0,89.0,1.0413926851582251
126.0,2582.7063492063494,1961.2324156948828,82.0,8038.0,2123.0,95.0,130.02105263157895,114.61036776353163,8.0,657.0,93.0,-0.6989700043360187
2504.0,2802.1805111821086,2034.1630191952952,0.0,8202.0,2446.0,95.0,167.6,331.42967500464454,11.0,3082.0,94.0,0.6020599913279624
184.0,3151.429347826087,2104.2498315798725,49.0,8234.0,3138.0,16.0,161.75,114.05289343107434,35.0,294.0,188.0,6.0
354.0,2751.714689265537,2085.3336590208396,2.0,8444.0,2278.5,1.0,141.0,0.0,141.0,141.0,141.0,1.1139433523068367
262.0,2714.5687022900765,1875.205153421193,0.0,8309.0,2474.5,20.0,325.9,856.5733418686341,11.0,3881.0,31.0,1.146128035678238
483.0,2962.337474120083,2042.5003331086386,49.0,8086.0,2674.0,30.0,109.2,165.54362969722916,11.0,907.0,86.0,1.3283796034387378
538.0,3198.8921933085503,2061.0227284681932,9.0,7962.0,3006.0,35.0,145.0,182.28016113350662,16.0,918.0,92.0,1.1693804953119495
332.0,3007.2198795180725,2042.862777613568,4.0,8122.0,2696.0,78.0,158.80769230769232,136.9414115497524,17.0,424.0,92.0,0.0791812460476248
150.0,2288.5333333333333,2013.1059937872676,54.0,8459.0,1876.5,37.0,245.54054054054055,264.9306482014955,11.0,817.0,195.0,2.0211892990699383
511.0,3404.0841487279845,2061.105484624864,0.0,8288.0,3117.0,32.0,130.4375,127.88078860309706,18.0,646.0,92.5,0.0718820073061252
354.0,3180.9774011299437,2161.5904741695094,33.0,8171.0,2829.0,48.0,147.97916666666666,161.09617851655852,18.0,570.0,89.0,2.1583624920952498
794.0,3130.098236775819,2134.643374298784,0.0,8203.0,2914.0,112.0,271.4107142857143,251.6559993881752,16.0,1117.0,196.5,-0.1549019599857432
263.0,2780.5513307984793,1936.3285896409645,61.0,7938.0,2371.0,43.0,98.97674418604652,70.11568128095666,17.0,332.0,89.0,3.558468562523795
465.0,3078.1720430107525,2064.7486630020962,42.0,8292.0,2750.0,47.0,59.148936170212764,118.56158803947731,8.0,430.0,16.0,3.896801697664922
520.0,3036.375,2119.837215210259,21.0,8341.0,2721.5,20.0,171.95,198.38736728935132,34.0,684.0,86.5,0.5820633629117087
71.0,1129.0845070422536,292.17430387437446,172.0,1296.0,1261.0,17.0,174.05882352941177,293.4886450530693,11.0,881.0,50.0,3.6627578316815743
