protein_len,protein_mean,protein_std,protein_min,protein_max,protein_median,compound_len,compound_mean,compound_std,compound_min,compound_max,compound_median,log10_kcat
489.0,3299.9447852760736,2039.86076127188,3.0,8183.0,3104.0,27.0,222.55555555555557,536.0871497235925,18.0,2906.0,93.0,4.161966616364075
574.0,3222.006968641115,2154.794444375708,7.0,8523.0,3067.0,1.0,3840.0,0.0,3840.0,3840.0,3840.0,0.505149978319906
308.0,2966.237012987013,2077.003430971264,7.0,8307.0,2650.0,41.0,231.65853658536585,249.92375517892745,11.0,1066.0,133.0,0.8573324964312685
286.0,2865.814685314685,1952.5028936148983,64.0,7814.0,2447.5,42.0,204.7142857142857,162.90945275188412,11.0,499.0,163.0,2.4771212547196626
247.0,3068.506072874494,2034.4873895461308,21.0,8426.0,2897.0,30.0,133.6,154.96829783324503,17.0,797.0,81.0,-0.3187587626244127
329.0,2559.495440729483,1902.0215914856733,10.0,8027.0,2286.0,11.0,257.8181818181818,470.0156318835322,11.0,1413.0,32.0,2.6232492903979003
377.0,2960.846153846154,2084.863802380049,24.0,8122.0,2702.0,22.0,81.04545454545455,72.3950508559097,18.0,259.0,39.0,-0.0682371115188222
751.0,3227.067909454061,2182.482618535265,20.0,8189.0,3016.0,15.0,261.46666666666664,196.8789362922188,17.0,738.0,199.0,4.465680211598278
295.0,3036.884745762712,2062.433285685358,7.0,8104.0,2709.0,18.0,91.72222222222224,5.257857142258152,87.0,100.0,89.0,1.6222140229662954
273.0,2888.4945054945056,2023.7876163036167,4.0,7798.0,2459.0,77.0,126.14285714285714,99.86467652684183,18.0,363.0,89.0,-1.6989700043360187
448.0,3080.984375,2141.170209969173,2.0,8273.0,2819.5,24.0,140.58333333333334,127.06754000224537,11.0,457.0,132.0,-0.0315170514460648
325.0,2615.3015384615383,1952.316330334288,4.0,8127.0,2243.0,43.0,98.97674418604652,70.11568128095666,17.0,332.0,89.0,3.434249452396476
1061.0,2942.226201696513,2006.440201101264,4.0,8234.0,2569.0,1.0,141.0,0.0,141.0,141.0,141.0,5.365300748637988
874.0,3141.29061784897,2042.8898559629165,2.0,8108.0,3000.0,23.0,85.17391304347827,58.95219299229788,11.0,188.0,41.0,1.462397997898956
473.0,2934.5179704016914,1979.2708761185952,38.0,8111.0,2476.0,42.0,1137.571428571429,1330.6104782760278,11.0,5139.0,975.0,4.613461251252707
258.0,2974.81007751938,2072.3030906670883,19.0,8329.0,2611.5,20.0,526.65,908.7355652223588,35.0,3667.0,188.0,1.3710678622717365
367.0,2783.032697547684,1873.5467927868608,27.0,8192.0,2607.0,15.0,277.06666666666666,445.0310051620624,11.0,1807.0,132.0,0.6812412373755872
107.0,2757.355140186916,2037.8656429088608,37.0,8149.0,2157.0,18.0,371.8333333333333,581.4318771599798,11.0,1455.0,39.0,-0.0757207139381183
667.0,3147.943028485757,2170.80160538628,3.0,8373.0,2892.0,42.0,305.9047619047619,396.3462777447092,11.0,1398.0,132.5,2.5403294747908736
650.0,2957.0692307692307,2129.0112901693687,2.0,8309.0,2638.0,43.0,355.27906976744185,309.8007105537361,17.0,956.0,199.0,1.110589710299249
669.0,2623.846038863976,2165.595690630993,23.0,8306.0,2100.0,3.0,116.66666666666669,0.4714045207910317,116.0,117.0,117.0,-2.2218487496163566
474.0,2992.53164556962,1892.4314935709872,9.0,8299.0,2831.0,20.0,212.5,383.3222534630621,18.0,1413.0,39.0,0.5563025007672873
326.0,2928.223926380368,1997.7544638192492,21.0,7908.0,2588.0,25.0,87.04,53.18005641215512,18.0,233.0,88.0,1.8898617212581883
374.0,2958.566844919786,2071.191871748228,10.0,8110.0,2585.0,72.0,120.125,97.96356146547552,18.0,363.0,88.5,0.0413926851582249
628.0,2855.541401273885,2078.965355392648,7.0,8218.0,2383.5,47.0,106.53191489361704,64.02089122586828,18.0,235.0,89.0,2.4471580313422194
442.0,2848.633484162896,2064.768515848007,15.0,8090.0,2465.0,60.0,102.41666666666669,92.67780958184588,18.0,410.0,87.5,0.9344984512435676
329.0,2559.495440729483,1902.0215914856733,10.0,8027.0,2286.0,73.0,155.1095890410959,138.99675384440877,17.0,424.0,92.0,2.0
286.0,2865.814685314685,1952.5028936148983,64.0,7814.0,2447.5,41.0,321.3414634146341,356.58164390303403,11.0,1114.0,192.0,1.1760912590556811
323.0,3135.804953560372,1872.42878705068,5.0,6066.0,3008.0,73.0,155.1095890410959,138.99675384440877,17.0,424.0,92.0,-1.2518119729937995
389.0,2820.9331619537274,2050.362526263573,10.0,8022.0,2412.0,3.0,116.66666666666669,0.4714045207910317,116.0,117.0,117.0,0.7558748556724915
1076.0,3128.567843866171,2110.5972859334806,5.0,8110.0,2924.5,39.0,109.3076923076923,72.62165879022446,19.0,233.0,92.0,1.6148972160331347
715.0,3179.377622377622,2142.5695050510653,30.0,8052.0,2781.0,84.0,317.75,275.48048392546707,17.0,956.0,198.0,1.806179973983887
308.0,2789.435064935065,2129.226837986413,52.0,8026.0,2434.5,47.0,106.53191489361704,64.02089122586828,18.0,235.0,89.0,1.6053050461411094
663.0,2907.8371040723982,1923.5019096405936,24.0,8234.0,2745.0,31.0,409.0,963.2669880788922,8.0,5318.0,17.0,0.6404814369704218
778.0,3215.2133676092544,2117.4965843676005,15.0,8171.0,2923.5,39.0,103.0,123.0507504222838,16.0,382.0,54.0,0.6127838567197355
371.0,2927.2183288409706,2025.3120057232136,2.0,7879.0,2712.0,4.0,351.5,0.5,351.0,352.0,351.5,1.8573324964312683
307.0,3288.100977198697,2110.3488896525323,11.0,8093.0,3014.0,37.0,204.35135135135133,428.72206180923047,18.0,2570.0,88.0,0.8350561017201162
711.0,3031.8101265822784,2115.450598998525,3.0,8196.0,2607.0,16.0,1093.75,1217.2201680468493,39.0,3276.0,408.0,1.4517864355242902
269.0,2672.089219330855,2088.0540859005205,23.0,7931.0,2329.0,14.0,778.7857142857143,1334.9123662286615,11.0,3843.0,51.5,0.8864907251724818
1019.0,3150.019627085378,1954.822747990793,23.0,8283.0,2963.0,24.0,78.25,51.09733358992424,18.0,150.0,87.5,1.481442628502305
199.0,3485.256281407035,2243.4808201991045,35.0,8317.0,3368.0,33.0,177.0909090909091,225.7659506276576,18.0,800.0,93.0,-0.2218487496163562
158.0,2590.5506329113923,2023.4538105392164,26.0,8458.0,2279.0,51.0,322.2549019607843,391.2384480854157,11.0,1739.0,249.0,1.5185139398778875
715.0,3213.1020979020977,2093.4036031114674,7.0,8185.0,3033.0,24.0,140.58333333333334,127.06754000224537,11.0,457.0,132.0,2.165541076722373
323.0,3059.46439628483,2081.207288605376,24.0,7875.0,2753.0,20.0,525.05,689.8047169308137,17.0,1860.0,41.0,3.2095150145426308
309.0,2907.640776699029,2101.0856518157616,25.0,8258.0,2523.0,78.0,158.80769230769232,136.9414115497524,17.0,424.0,92.0,-0.9469215565165804
264.0,3336.8901515151515,2277.798440192949,47.0,8353.0,2936.0,19.0,703.1578947368421,1283.825872073816,38.0,4092.0,186.0,3.345177616542704
505.0,2970.7742574257427,2037.0230998779396,13.0,8216.0,2669.0,72.0,139.56944444444446,164.68065277892046,18.0,800.0,88.0,0.3010299956639812
732.0,2983.334699453552,2132.184791468791,3.0,8175.0,2689.5,20.0,128.15,99.47827652306808,11.0,282.0,131.5,-1.8860566476931635
216.0,2715.189814814815,1867.8335380882772,3.0,8249.0,2430.5,37.0,245.54054054054052,264.9306482014955,11.0,817.0,195.0,0.2095150145426309
260.0,3376.9884615384617,2116.3524253602945,6.0,8151.0,3113.0,3.0,116.66666666666669,0.4714045207910317,116.0,117.0,117.0,3.7693773260761385
398.0,2857.758793969849,2068.344998367514,31.0,8054.0,2533.5,10.0,465.6,461.3589058422954,18.0,1358.0,234.0,0.8976270912904415
597.0,3312.4422110552764,2002.2426359693784,1.0,8131.0,3256.0,66.0,90.0909090909091,70.82751718140798,18.0,285.0,92.0,0.8027737252919757
478.0,2922.186192468619,2012.7777359376616,4.0,8541.0,2616.0,32.0,945.65625,1446.3502905886726,16.0,4303.0,189.0,0.5910646070264993
422.0,2662.905213270142,1910.8972472620487,3.0,8419.0,2395.5,14.0,87.92857142857143,54.452422595607366,11.0,143.0,127.0,-0.3565473235138126
295.0,2894.572881355932,2037.8853847305732,7.0,8443.0,2550.0,18.0,507.6111111111111,908.113621065906,11.0,2572.0,87.5,-1.6989700043360187
674.0,2702.6646884273,1963.7989361065936,4.0,8187.0,2383.5,1.0,1273.0,0.0,1273.0,1273.0,1273.0,0.4771212547196624
298.0,2779.6174496644294,2142.234866391348,2.0,7866.0,2140.0,27.0,284.77777777777777,421.86511213835416,11.0,1289.0,132.0,0.3802112417116059
293.0,2971.0887372013653,2038.3797585109796,69.0,8301.0,2649.0,10.0,344.2,429.1467814163355,11.0,1426.0,165.5,0.4635944021870002
562.0,2579.4341637010675,1918.17030258591,3.0,7663.0,2193.5,47.0,106.53191489361704,64.02089122586828,18.0,235.0,89.0,0.4456042032735975
221.0,3051.239819004525,1934.8234667442453,3.0,7715.0,2743.0,37.0,349.8378378378378,386.5320177300455,11.0,1704.0,195.0,-0.744727494896694
302.0,2830.21523178808,2015.894379435469,8.0,8257.0,2404.5,56.0,310.44642857142856,351.8000101337435,11.0,1770.0,194.5,0.608526033577194
296.0,3445.2736486486488,2196.2299860141625,27.0,8231.0,3199.5,10.0,344.2,429.1467814163355,11.0,1426.0,165.5,0.505149978319906
341.0,3155.598240469208,2127.35118157134,13.0,8273.0,2801.0,62.0,175.79032258064515,223.79945927294747,17.0,1004.0,90.5,0.2787536009528288
325.0,2704.9015384615386,1956.8466052450744,2.0,7428.0,2317.0,1.0,141.0,0.0,141.0,141.0,141.0,3.737192642704737
314.0,2994.808917197452,2048.05821701988,2.0,8207.0,2550.5,49.0,135.10204081632654,183.7777323121445,8.0,725.0,17.0,0.2787536009528288
395.0,3052.4911392405065,2101.0585871484755,25.0,8187.0,2731.0,50.0,236.4,246.77009543297584,11.0,897.0,132.0,2.0
268.0,2970.4328358208954,2128.3074662421564,40.0,8244.0,2565.5,47.0,106.53191489361704,64.02089122586828,18.0,235.0,89.0,-0.3467874862246563
261.0,3154.0689655172414,2071.1516099533465,43.0,8471.0,3071.0,4.0,351.5,0.5,351.0,352.0,351.5,2.089905111439398
846.0,3174.340425531915,2108.346332468391,3.0,8007.0,3053.5,43.0,792.7906976744187,1666.326827404342,11.0,5311.0,41.0,1.6020599913279625
355.0,3074.019718309859,2079.054291280067,51.0,8110.0,2701.0,50.0,236.4,246.77009543297584,11.0,897.0,132.0,-1.5228787452803376
150.0,2288.5333333333333,2013.105993787268,54.0,8459.0,1876.5,37.0,245.54054054054052,264.9306482014955,11.0,817.0,195.0,2.0211892990699383
417.0,2797.0647482014388,2085.108601080931,7.0,8089.0,2428.0,20.0,400.8,631.2256015086841,18.0,2046.0,41.0,-1.0
154.0,3285.62987012987,2090.886942701524,96.0,8219.0,3253.0,99.0,148.76767676767676,220.4243761970879,16.0,1578.0,93.0,2.113943352306837
701.0,2896.657631954351,2021.8201562973816,10.0,8187.0,2619.0,19.0,116.52631578947368,129.69696194999392,11.0,431.0,39.0,1.9334872878487053
347.0,2873.3371757925074,2033.7940804852408,29.0,7419.0,2687.0,19.0,99.26315789473684,123.33217538324922,17.0,403.0,17.0,0.0791812460476248
270.0,3126.988888888889,2036.4063999610855,22.0,8449.0,2901.5,17.0,346.2352941176471,331.0890282638164,35.0,915.0,42.0,0.864511081058392
360.0,3040.463888888889,2046.8920244622327,6.0,8198.0,2824.5,24.0,78.25,51.09733358992424,18.0,150.0,87.5,2.436162647040756
282.0,3313.063829787234,2244.078049845437,3.0,8341.0,3236.5,14.0,309.57142857142856,306.47039341642176,11.0,815.0,132.5,1.136720567156407
347.0,3088.9048991354466,2049.018419573434,3.0,8065.0,2944.0,14.0,87.92857142857143,54.452422595607366,11.0,143.0,127.0,1.5378190950732742
329.0,3216.4772036474164,2126.881354968477,9.0,8262.0,2840.0,99.0,280.7676767676768,274.7092063366602,16.0,956.0,189.0,-1.1079053973095196
475.0,2712.684210526316,2055.3591734429183,25.0,8222.0,2317.0,7.0,195.7142857142857,148.46617150594494,11.0,354.0,289.0,1.812913356642856
544.0,2691.733455882353,1899.790134670793,0.0,8070.0,2404.0,47.0,106.53191489361704,64.02089122586828,18.0,235.0,89.0,-0.3872161432802645
544.0,2691.733455882353,1899.790134670793,0.0,8070.0,2404.0,47.0,106.53191489361704,64.02089122586828,18.0,235.0,89.0,0.1003705451175629
354.0,2751.714689265537,2085.33365902084,2.0,8444.0,2278.5,19.0,219.8421052631579,684.9866124821554,8.0,3110.0,18.0,0.8633228601204559
286.0,2455.5804195804194,1819.2321572944145,16.0,8002.0,2156.0,77.0,144.32467532467533,161.7469919075108,18.0,800.0,88.0,-1.9208187539523751
219.0,2686.4566210045664,1982.589419218182,30.0,8167.0,2238.0,16.0,253.8125,118.50117022101512,41.0,389.0,251.0,0.150756439860309
310.0,2715.858064516129,1838.4325211149385,7.0,8203.0,2550.0,1.0,141.0,0.0,141.0,141.0,141.0,1.954242509439325
428.0,2793.266355140187,1992.4354769953077,3.0,8084.0,2524.0,17.0,118.70588235294116,139.6317698157139,11.0,477.0,93.0,0.6232492903979003
2511.0,2776.745121465552,2023.328834330945,0.0,8202.0,2443.0,93.0,162.6451612903226,161.6956948882811,16.0,655.0,98.0,2.556302500767288
244.0,2842.7295081967213,1947.0152652785307,8.0,8355.0,2513.5,12.0,198.25,233.120542852834,18.0,836.0,116.5,1.3010299956639813
541.0,2897.8391866913125,2007.5203440127864,7.0,7357.0,2610.0,78.0,158.80769230769232,136.9414115497524,17.0,424.0,92.0,-0.3979400086720376
433.0,3144.6420323325638,2148.364839025001,14.0,8146.0,2909.0,50.0,236.4,246.77009543297584,11.0,897.0,132.0,0.255272505103306
788.0,3201.06345177665,2099.3013131963894,3.0,8128.0,2973.0,29.0,105.48275862068964,97.3152079725201,18.0,410.0,92.0,1.5390760987927767
323.0,3046.876160990712,1963.6397627342023,59.0,7274.0,2961.0,78.0,158.80769230769232,136.9414115497524,17.0,424.0,92.0,-1.3665315444204136
315.0,2823.269841269841,2056.63962941516,29.0,7956.0,2438.0,12.0,198.25,233.120542852834,18.0,836.0,116.5,0.5563025007672873
241.0,2810.058091286307,1799.3804456886396,36.0,7556.0,2639.0,16.0,160.9375,247.49708805105163,11.0,1020.0,81.0,0.6901960800285137
919.0,3018.918389553863,2068.0429307740974,2.0,8113.0,2649.0,20.0,251.65,361.62097215178215,11.0,1310.0,132.0,-0.8239087409443188
186.0,2590.005376344086,1901.780143714004,26.0,8232.0,2248.5,35.0,104.71428571428572,85.9633049383187,18.0,410.0,88.0,-0.2006594505464183
551.0,3126.698729582577,2101.741759746576,6.0,8219.0,2925.0,16.0,807.0,1227.6335976177909,36.0,5067.0,385.0,0.6232492903979003
320.0,2990.071875,2060.21161029856,49.0,8031.0,2772.0,46.0,202.7608695652174,268.90932565705265,11.0,1210.0,132.5,1.0374264979406236
579.0,3267.215889464594,2134.7418396513976,3.0,8158.0,3177.0,45.0,203.4,427.07264019133794,18.0,1901.0,83.0,2.926856708949692
140.0,2527.4857142857145,1861.350337353865,33.0,7941.0,2393.0,95.0,204.61052631578949,354.44474871155404,11.0,3082.0,98.0,-1.080921907623926
239.0,2852.347280334728,1974.9764133708695,77.0,8018.0,2534.0,16.0,323.625,337.78430155204074,35.0,1043.0,42.0,-1.747146969020107
125.0,2596.256,1948.1482814365029,55.0,7753.0,2124.0,47.0,258.02127659574467,425.7778608398386,16.0,1418.0,32.0,4.505149978319906
194.0,2451.479381443299,1914.0512688755632,76.0,7653.0,1899.5,44.0,144.1590909090909,186.61310769292143,8.0,904.0,36.0,0.791690649020118
307.0,2969.28013029316,2086.8175729480536,2.0,7596.0,2543.0,14.0,155.28571428571428,228.60303352925027,36.0,701.0,41.0,2.1072099696478683
543.0,2911.0441988950274,2010.8454682360968,55.0,7720.0,2771.0,21.0,271.04761904761904,298.30161728573216,11.0,701.0,42.0,0.7641761323903307
333.0,2862.7537537537537,1986.6561519521972,28.0,8192.0,2602.0,13.0,168.23076923076923,270.5931245491179,11.0,751.0,30.0,5.084933574936716
356.0,2792.9129213483147,2086.208199708185,2.0,8107.0,2306.0,26.0,77.92307692307692,68.19932498928478,18.0,259.0,39.0,1.462397997898956
794.0,3130.098236775819,2134.643374298784,0.0,8203.0,2914.0,122.0,275.75409836065575,264.1044661503862,16.0,1117.0,196.0,1.3222192947339193
385.0,2704.049350649351,2022.3512778622328,6.0,8090.0,2475.0,64.0,85.0625,67.90523612910863,18.0,410.0,84.5,1.44870631990508
299.0,2773.297658862876,1907.657500397792,2.0,7962.0,2710.0,20.0,57.9,55.06895677239583,11.0,188.0,39.5,-0.958607314841775
264.0,2855.560606060606,2032.9798727467944,0.0,7049.0,2419.5,50.0,236.4,246.77009543297584,11.0,897.0,132.0,-2.6989700043360187
247.0,2871.7651821862346,2186.767383281837,54.0,8292.0,2484.0,30.0,135.33333333333334,249.3716548090865,18.0,1045.0,84.0,0.5185139398778875
536.0,2872.22947761194,2058.919603646613,3.0,8113.0,2493.0,18.0,433.27777777777777,455.424320528005,35.0,1422.0,241.5,0.6434526764861874
416.0,3006.627403846154,2072.610085254588,1.0,8380.0,2700.5,27.0,541.7777777777778,907.855239453113,11.0,3479.0,133.0,0.8388490907372552
573.0,3023.216404886562,2099.622124718391,8.0,8208.0,2759.0,50.0,547.76,715.9559640089606,19.0,2561.0,42.0,0.9777236052888476
391.0,3123.6675191815857,1999.1630363675304,5.0,8068.0,2823.0,14.0,309.57142857142856,306.47039341642176,11.0,815.0,132.5,2.9684829485539352
566.0,3204.0335689045937,2091.985799110209,23.0,8124.0,3037.0,3.0,116.66666666666669,0.4714045207910317,116.0,117.0,117.0,2.084576277934331
273.0,2861.714285714286,2052.2007910693133,8.0,8308.0,2757.0,52.0,106.28846153846152,130.040132346557,16.0,382.0,50.0,0.3222192947339193
561.0,3019.454545454545,2080.227911160791,5.0,7910.0,2867.0,38.0,205.6578947368421,255.70112861408185,11.0,951.0,87.0,0.6232492903979003
1161.0,3070.176571920758,2101.542412686297,3.0,8233.0,2745.0,173.0,230.90173410404623,213.5194124119905,16.0,1117.0,199.0,0.5105450102066121
775.0,3120.696774193548,2091.129343199409,5.0,8089.0,3012.0,58.0,297.9310344827586,502.5176223387582,11.0,3299.0,136.5,1.6532125137753435
360.0,3326.65,2087.7897722365524,0.0,8203.0,3082.0,19.0,227.73684210526315,275.32809941389894,35.0,905.0,41.0,-1.1191864077192086
403.0,2864.4714640198517,1966.8133970999893,2.0,7581.0,2672.0,1.0,141.0,0.0,141.0,141.0,141.0,-1.3010299956639813
402.0,2702.407960199005,1857.287458692176,17.0,7667.0,2411.5,26.0,318.34615384615387,414.9895218610199,17.0,2231.0,248.0,-0.1249387366082998
341.0,3085.325513196481,2180.586593352488,25.0,8209.0,2749.0,19.0,441.5263157894737,555.1748295922126,11.0,2001.0,133.0,1.688419822002711
166.0,3236.60843373494,2036.9635439069548,151.0,8284.0,2838.5,64.0,220.046875,415.924062693822,11.0,2304.0,39.0,1.380211241711606
885.0,2943.335593220339,1986.732499950671,22.0,8366.0,2622.0,47.0,106.53191489361704,64.02089122586828,18.0,235.0,89.0,1.1760912590556811
831.0,3064.600481347774,1905.068061599344,6.0,8247.0,2932.0,45.0,86.93333333333334,66.35105290967297,18.0,285.0,92.0,1.230448921378274
325.0,2704.9015384615386,1956.8466052450744,2.0,7428.0,2317.0,1.0,141.0,0.0,141.0,141.0,141.0,4.889749775264038
350.0,2833.002857142857,2044.3007054436855,18.0,8189.0,2343.5,45.0,175.73333333333332,304.6787306145424,18.0,1296.0,89.0,3.8785217955012063
505.0,2984.5841584158416,2014.6441184748933,26.0,8270.0,2753.0,17.0,660.8823529411765,637.5059752756131,41.0,1928.0,387.0,0.3747483460101038
270.0,2792.9185185185183,2086.5201778607434,0.0,8005.0,2477.5,51.0,507.0980392156863,458.08391451922137,11.0,1268.0,309.0,2.1522883443830567
472.0,2990.120762711864,2067.5455511739224,0.0,8078.0,2582.0,27.0,385.7037037037037,712.1551960911441,11.0,3710.0,132.0,-0.4609239012072234
263.0,2931.950570342205,2113.631508435244,0.0,7733.0,2490.0,24.0,192.70833333333331,172.32877472210558,40.0,684.0,184.5,-0.3467874862246563
314.0,2994.808917197452,2048.05821701988,2.0,8207.0,2550.5,33.0,108.21212121212122,197.6980798140617,8.0,1005.0,17.0,0.3324384599156052
244.0,2842.7295081967213,1947.0152652785307,8.0,8355.0,2513.5,18.0,85.55555555555556,77.83759604474365,18.0,259.0,39.0,1.1760912590556811
340.0,2831.95294117647,2049.86915023364,4.0,8382.0,2449.5,30.0,192.83333333333331,249.0589064636896,11.0,1210.0,132.0,1.230448921378274
513.0,3185.4814814814813,2137.961843029397,3.0,8350.0,2907.0,50.0,608.44,362.4692075197561,16.0,873.0,862.0,1.919078092376074
374.0,3118.810160427808,2051.341192624929,2.0,8070.0,2956.5,16.0,182.0,161.21840775792322,35.0,408.0,114.5,3.556302500767288
747.0,3374.4524765729584,2095.7004653605936,14.0,8281.0,3195.0,161.0,205.5527950310559,189.7631704975467,11.0,888.0,195.0,0.6989700043360189
171.0,3265.432748538012,2105.4692132753544,51.0,8422.0,3155.0,1.0,141.0,0.0,141.0,141.0,141.0,-0.6989700043360187
704.0,2996.34375,2030.8942411577605,6.0,7316.0,2667.0,151.0,214.41721854304637,179.4362532350833,16.0,783.0,196.0,0.1139433523068366
244.0,2947.8565573770493,1999.7919666185487,0.0,7881.0,2675.0,1.0,141.0,0.0,141.0,141.0,141.0,-0.2839966563652007
274.0,2985.0766423357663,2002.0833723629933,3.0,6968.0,2772.5,17.0,730.8823529411765,1406.9506401456408,32.0,5246.0,41.0,0.8162412999917831
385.0,2922.981818181818,2128.5336766554656,15.0,8135.0,2409.0,78.0,158.80769230769232,136.9414115497524,17.0,424.0,92.0,0.5831987739686227
371.0,2927.2183288409706,2025.3120057232136,2.0,7879.0,2712.0,4.0,351.5,0.5,351.0,352.0,351.5,2.45178643552429
246.0,2885.4430894308944,1869.271688421769,9.0,7936.0,2486.5,45.0,218.9333333333333,117.02561922739632,11.0,325.0,306.0,1.1038037209559568
138.0,3281.195652173913,2056.046726823018,0.0,8435.0,3238.0,3.0,116.66666666666669,0.4714045207910317,116.0,117.0,117.0,-0.4685210829577448
416.0,2654.826923076923,1784.223129761283,3.0,7792.0,2307.5,23.0,247.08695652173915,438.3133595205781,11.0,1735.0,88.0,1.7678976160180906
327.0,3233.480122324159,2156.081436523181,15.0,8207.0,3167.0,60.0,102.41666666666669,92.67780958184588,18.0,410.0,87.5,2.0265332645232967
244.0,2791.4262295081967,1953.6146822045357,8.0,8355.0,2513.5,78.0,175.16666666666666,173.99369401089098,17.0,754.0,92.5,1.3979400086720375
336.0,3023.3630952380954,2041.1699971946389,4.0,8422.0,2770.0,14.0,770.0714285714286,1005.5416780653752,11.0,2361.0,85.5,0.0413926851582249
421.0,2822.2327790973877,2026.9788356000813,2.0,8101.0,2503.0,86.0,260.80232558139534,264.3574403599441,18.0,699.0,98.0,1.4014005407815442
395.0,2713.8987341772154,1869.405747282564,23.0,8271.0,2328.0,45.0,106.37777777777778,73.70822022267978,18.0,270.0,89.0,2.8813846567705728
399.0,3373.754385964912,2126.231732025048,22.0,8119.0,3245.0,26.0,989.2307692307692,1139.3891179619795,38.0,3571.0,581.5,-3.3467874862246565
143.0,2833.5664335664337,1873.8586477108047,70.0,8117.0,2638.0,16.0,519.3125,971.4494787912288,16.0,3011.0,16.0,1.254064452914338
205.0,2922.4829268292683,2093.669225383576,7.0,8027.0,2843.0,11.0,532.9090909090909,490.6997701882587,11.0,1747.0,674.0,-0.0861861476162833
372.0,2824.6075268817203,2019.8164565147647,17.0,8068.0,2551.5,73.0,155.1095890410959,138.99675384440877,17.0,424.0,92.0,-0.8386319977650252
400.0,2873.7775,1881.849649412447,58.0,7568.0,2541.0,13.0,131.76923076923077,206.8794349173353,11.0,781.0,39.0,2.7269715836828765
448.0,3010.745535714286,2088.726199419346,24.0,7146.0,2728.0,24.0,64.29166666666667,44.273279344192346,11.0,151.0,40.5,-2.4353339357479107
556.0,3112.404676258993,2126.739583329814,4.0,8275.0,2735.0,22.0,226.6818181818182,263.3767412875322,34.0,701.0,42.0,2.6424645202421213
253.0,3178.288537549407,2298.1528842946745,5.0,8405.0,2594.0,154.0,196.33116883116884,189.56810293897172,11.0,1117.0,160.0,-0.8860566476931633
500.0,2935.704,2049.1480825904214,4.0,8290.0,2650.0,30.0,113.86666666666666,129.12700036097107,13.0,646.0,41.0,0.7101173651118162
479.0,3232.837160751566,1918.9898043239432,71.0,8004.0,3004.0,69.0,254.59420289855072,439.36922239681513,17.0,1543.0,132.0,-0.2441251443275086
569.0,3326.4499121265376,2166.483112562082,1.0,7953.0,3245.0,52.0,106.28846153846152,130.040132346557,16.0,382.0,50.0,-0.4685210829577448
984.0,3147.160569105691,2054.391372947704,2.0,8265.0,2905.5,129.0,93.3953488372093,75.08542097826292,18.0,285.0,92.0,0.8808135922807914
300.0,3107.7566666666667,2178.6896652473374,2.0,8093.0,2663.0,14.0,788.7142857142857,1016.1691667779552,8.0,2515.0,17.0,-1.0969100130080565
401.0,2861.7082294264337,2081.9043896006638,5.0,8187.0,2639.0,7.0,195.7142857142857,148.46617150594494,11.0,354.0,289.0,0.8061799739838871
245.0,2654.436734693877,1830.58840130082,2.0,8119.0,2406.0,19.0,129.31578947368422,222.4145140643524,18.0,1045.0,87.0,-0.4685210829577448
372.0,3091.1048387096776,1954.5274288665385,2.0,8273.0,2822.5,21.0,144.95238095238096,125.81296632037204,11.0,457.0,132.0,1.146128035678238
220.0,3408.340909090909,2031.1724373239776,35.0,7961.0,3094.5,47.0,106.53191489361704,64.02089122586828,18.0,235.0,89.0,-0.721246399047171
381.0,3125.1233595800527,1928.052695015405,27.0,8066.0,3009.0,15.0,204.8,326.6090833601131,11.0,978.0,39.0,1.4471580313422192
374.0,3113.98128342246,2019.617727944912,2.0,8035.0,2970.0,41.0,610.780487804878,869.4395871576328,11.0,2743.0,199.0,3.707570176097936
246.0,2908.008130081301,1919.89115543418,21.0,7398.0,2527.5,56.0,463.7678571428572,338.73003320551334,11.0,976.0,324.0,-0.4559319556497244
276.0,2863.905797101449,1960.4328525574865,5.0,7778.0,2581.5,56.0,463.7678571428572,338.73003320551334,11.0,976.0,324.0,1.5314789170422551
366.0,3210.601092896175,2089.576087005875,54.0,8137.0,3078.0,29.0,105.48275862068964,97.3152079725201,18.0,410.0,92.0,2.9943171526696366
471.0,2585.71762208068,2040.78387454384,32.0,8094.0,1963.0,82.0,1020.3658536585366,955.9401643713992,11.0,3781.0,648.0,-0.1426675035687314
984.0,3147.160569105691,2054.391372947704,2.0,8265.0,2905.5,34.0,103.6470588235294,115.70751217489044,18.0,646.0,62.0,1.1760912590556811
289.0,3319.4671280276816,2120.4498314446764,0.0,7876.0,3248.0,29.0,277.2758620689655,591.0986787652718,17.0,2380.0,80.0,-0.0457574905606751
307.0,2698.270358306189,1941.807821969036,8.0,8192.0,2373.0,44.0,304.95454545454544,355.18266456375875,11.0,1114.0,132.0,0.3010299956639812
505.0,2984.5841584158416,2014.6441184748933,26.0,8270.0,2753.0,19.0,218.10526315789477,254.39089166433,11.0,637.0,41.0,2.1109262422664203
373.0,2897.024128686327,2123.036007584006,7.0,7901.0,2557.0,1.0,141.0,0.0,141.0,141.0,141.0,0.1760912590556812
501.0,2948.4151696606787,2069.5900573009294,7.0,8042.0,2583.0,9.0,807.1111111111111,1368.8845779152896,17.0,4620.0,294.0,-0.8860566476931633
532.0,3020.4736842105262,2013.5853411264216,2.0,8103.0,2920.0,50.0,608.44,362.4692075197561,16.0,873.0,862.0,1.505556938663822
